
Trackpoint	59 00.877 6 25.756	06/08/2011 06:37:02 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:37:07 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:37:12 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:37:17 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:37:22 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:37:27 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:37:32 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:37:37 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:37:42 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:37:47 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:37:52 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:37:57 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:38:02 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:38:07 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:38:12 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:38:17 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:38:22 	-8 m			0 m	0:00:05	0 kph	0° true
Trackpoint	59 00.877 6 25.756	06/08/2011 06:38:27 	-8 m			0 m	0:00:05	0 kph	0° true
