0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	
45.42889	-75.72854	40.0	0.25	16.0	
45.42889	-75.72854	40.0	0.25	16.0	
45.42889	-75.72854	40.0	0.25	16.0	
45.42889	-75.72854	40.0	0.25	16.0	
45.42889	-75.72854	40.0	0.25	16.0	
45.428936	-75.72862	41.1	3.5	7.0	
45.429173	-75.72875	40.1	4.5	7.0	
45.42944	-75.72882	40.0	5.25	9.0	
45.429714	-75.728806	39.5	5.25	5.0	
45.429993	-75.72872	39.2	6.25	5.0	
45.43023	-75.728775	38.2	5.25	6.0	
45.430264	-75.72917	36.7	5.25	6.0	
45.430317	-75.72951	36.1	4.5	5.0	
45.430374	-75.72984	36.3	5.5	5.0	
45.430424	-75.73023	36.7	5.75	5.0	
45.430443	-75.73067	36.5	6.25	7.0	
45.430496	-75.73103	36.7	5.75	8.0	
45.43057	-75.731285	36.5	4.75	8.0	
45.43059	-75.73169	37.5	5.75	9.0	
45.43067	-75.73197	37.9	5.5	9.0	
45.43075	-75.73227	38.3	4.5	8.0	
45.4309	-75.73248	39.4	4.0	8.0	
45.431038	-75.73266	38.7	3.75	8.0	
45.431152	-75.73283	38.1	3.25	7.0	
45.431286	-75.73305	38.5	3.75	7.0	
45.43154	-75.73323	36.0	4.25	6.0	
45.431778	-75.73323	33.7	2.75	5.0	
45.43187	-75.73315	34.1	1.75	4.0	
45.43199	-75.73295	32.9	3.5	5.0	
45.432343	-75.73283	33.9	6.75	5.0	
45.432648	-75.733025	34.5	6.75	5.0	
45.432896	-75.73308	35.7	5.0	6.0	
45.433163	-75.733116	35.7	5.75	6.0	
45.43338	-75.73318	36.7	5.0	7.0	
45.43366	-75.73312	36.4	5.25	7.0	
45.433872	-75.73323	37.6	5.0	6.0	
45.43414	-75.73324	38.7	5.75	6.0	
45.434418	-75.73323	39.1	6.25	7.0	
45.43476	-75.73303	38.5	8.25	7.0	
45.43515	-75.73285	37.4	8.5	8.0	
45.435364	-75.7329	38.8	6.0	8.0	
45.43563	-75.73293	39.8	6.0	9.0	
45.435856	-75.7329	39.8	4.5	8.0	
45.436054	-75.73305	39.9	5.0	9.0	
45.436226	-75.7332	38.9	4.25	8.0	
45.436512	-75.73317	39.3	5.25	6.0	
45.43679	-75.733185	39.8	6.0	6.0	
45.437057	-75.7332	40.8	5.5	5.0	
45.437355	-75.7332	41.0	6.25	5.0	
45.43763	-75.73311	42.3	5.5	6.0	
45.43788	-75.73304	43.8	4.75	5.0	
45.43814	-75.73304	43.5	5.5	5.0	
45.4384	-75.73302	45.7	5.75	5.0	
45.438698	-75.73304	46.5	6.25	7.0	
45.438957	-75.73304	46.8	5.0	7.0	
45.439236	-75.73311	44.5	5.0	6.0	
45.439533	-75.73308	43.3	5.75	5.0	
45.439766	-75.733055	42.9	5.25	5.0	
45.44003	-75.73299	42.8	5.25	5.0	
45.440132	-75.73299	43.4	2.0	5.0	
45.44019	-75.73291	44.9	0.5	4.0	
45.44019	-75.73291	44.9	0.5	4.0	
45.44019	-75.73291	44.9	0.5	4.0	
45.44019	-75.73291	44.9	0.5	4.0	
45.44019	-75.73291	44.9	0.5	4.0	
45.44019	-75.73291	44.9	0.5	4.0	
45.44019	-75.73291	44.9	0.5	4.0	
45.44019	-75.73291	44.9	0.5	4.0	
45.44019	-75.73291	44.9	0.5	4.0	
45.44019	-75.73291	44.9	0.5	4.0	
45.44019	-75.73291	44.9	0.5	4.0	
45.440243	-75.732895	46.7	3.0	4.0	
45.440407	-75.73285	46.7	3.5	4.0	
45.44059	-75.73282	44.7	3.75	4.0	
45.44079	-75.732834	43.4	3.25	4.0	
45.44085	-75.732765	44.9	0.75	4.0	
45.44085	-75.732765	44.9	0.75	4.0	
45.440826	-75.73271	44.7	0.0	3.0	
45.440826	-75.73271	44.7	0.0	3.0	
45.440826	-75.73271	44.7	0.0	3.0	
45.440826	-75.73271	44.7	0.0	3.0	
45.440826	-75.73271	44.7	0.0	3.0	
45.440826	-75.73271	44.7	0.0	3.0	
45.440826	-75.73271	44.7	0.0	3.0	
45.440826	-75.73271	44.7	0.0	3.0	
45.440826	-75.73271	44.7	0.0	3.0	
45.440826	-75.73271	44.7	0.0	3.0	
45.440826	-75.73271	44.7	0.0	3.0	
45.44087	-75.73266	44.7	1.0	5.0	
45.440952	-75.73265	46.5	1.25	5.0	
45.441055	-75.73265	45.9	1.5	6.0	
45.44115	-75.73263	46.7	1.5	6.0	
45.441223	-75.73258	48.4	1.0	7.0	
45.4413	-75.732574	45.2	1.25	6.0	
45.44138	-75.73255	47.1	1.5	5.0	
45.441444	-75.7325	47.2	1.0	5.0	
45.441444	-75.7325	47.2	1.0	5.0	
45.441444	-75.7325	47.2	1.0	5.0	
