45.430515	-75.720474	23.4	2.5	4.0	
45.43029	-75.720375	23.4	3.75	4.0	
45.430077	-75.72033	23.7	3.75	4.0	
45.429867	-75.72028	23.9	3.5	4.0	
45.429657	-75.72025	24.7	3.75	4.0	
45.429363	-75.72016	22.8	4.5	4.0	
45.429165	-75.72014	20.6	4.25	3.0	
45.429016	-75.72008	21.8	3.25	4.0	
45.42891	-75.7201	21.8	2.5	4.0	
45.428776	-75.720085	23.4	3.0	4.0	
45.428627	-75.72007	23.6	2.5	4.0	
45.428482	-75.720085	24.0	2.75	4.0	
45.428307	-75.72003	20.2	3.0	4.0	
45.428207	-75.71987	19.5	3.0	6.0	
45.428226	-75.71955	20.3	4.5	9.0	
45.428177	-75.71932	20.6	3.5	6.0	
45.427948	-75.71935	21.6	4.5	8.0	
45.42773	-75.71938	21.8	4.25	7.0	
45.42756	-75.71933	24.9	3.5	9.0	
45.427395	-75.71925	25.3	3.25	14.0	
45.427227	-75.719246	25.9	3.5	15.0	
45.426975	-75.719246	28.6	4.75	10.0	
45.426712	-75.71914	29.9	5.25	6.0	
45.426434	-75.71908	31.7	6.25	5.0	
45.426125	-75.719	31.3	5.75	3.0	
45.425854	-75.71896	29.0	6.25	4.0	
45.425507	-75.718925	29.2	8.25	3.0	
45.425213	-75.71885	29.3	6.5	4.0	
45.425045	-75.71905	33.5	4.25	4.0	
45.425007	-75.71942	32.3	4.5	3.0	
45.424984	-75.719635	32.0	2.5	4.0	
45.42493	-75.719696	32.2	2.0	3.0	
45.424793	-75.71967	32.0	2.75	4.0	
45.424793	-75.71967	32.0	2.75	4.0	
45.42478	-75.719604	25.4	0.0	4.0	
45.42478	-75.719604	25.4	0.0	4.0	
45.424732	-75.719604	28.7	1.25	4.0	
45.42454	-75.71953	30.7	4.25	4.0	
45.424343	-75.71926	33.6	5.25	4.0	
45.42438	-75.71897	31.3	6.0	5.0	
45.424397	-75.71855	29.6	6.75	4.0	
45.42445	-75.71815	28.1	6.75	4.0	
45.424503	-75.71776	26.6	6.5	4.0	
45.42454	-75.71733	27.0	6.75	4.0	
45.424606	-75.71692	26.7	7.0	4.0	
45.42462	-75.716545	27.3	5.5	7.0	
45.4246	-75.71621	27.6	5.0	11.0	
45.424625	-75.71579	27.9	6.25	14.0	
45.424553	-75.71529	27.9	7.5	11.0	
45.42446	-75.71473	27.5	8.75	8.0	
45.42433	-75.71384	27.7	7.75	12.0	
45.424217	-75.713715	28.0	3.5	7.0	
45.424053	-75.71359	26.8	4.0	5.0	
45.42395	-75.71373	25.5	2.5	4.0	
45.423958	-75.71384	25.6	1.75	4.0	
45.423912	-75.713974	22.1	2.5	3.0	
45.42372	-75.71404	21.1	3.75	4.0	
45.423462	-75.71394	21.2	5.75	3.0	
45.423218	-75.71385	18.6	5.5	4.0	
45.42293	-75.71371	17.9	6.25	3.0	
45.422657	-75.71357	18.6	6.5	3.0	
45.42239	-75.713455	17.6	6.25	3.0	
45.422115	-75.713326	18.7	6.25	3.0	
45.421852	-75.71321	18.6	6.0	4.0	
45.42156	-75.71309	19.0	6.75	3.0	
45.421272	-75.71296	18.6	6.5	3.0	
45.420994	-75.71277	18.6	6.75	4.0	
45.420742	-75.71258	18.6	5.75	4.0	
45.420547	-75.71237	20.4	5.5	3.0	
45.420334	-75.71223	21.0	4.25	4.0	
45.420204	-75.712105	21.0	3.5	4.0	
45.420063	-75.71199	21.6	3.5	4.0	
45.41993	-75.71188	21.1	3.25	4.0	
45.41989	-75.71174	21.2	2.75	4.0	
45.41972	-75.71126	17.8	8.0	3.0	
45.419537	-75.7109	16.3	6.5	4.0	
45.419483	-75.71058	15.1	4.0	4.0	
45.419598	-75.71054	18.1	1.25	3.0	
45.419724	-75.71048	18.6	3.0	4.0	
45.420082	-75.710205	18.2	7.75	4.0	
45.420483	-75.71002	17.7	9.25	3.0	
45.42084	-75.709755	18.7	8.5	5.0	
45.42115	-75.70944	18.8	8.25	4.0	
45.421482	-75.70912	18.3	8.25	4.0	
45.421703	-75.708725	17.9	8.0	4.0	
45.42177	-75.70822	18.8	7.5	4.0	
45.421883	-75.707756	19.4	7.5	4.0	
45.421997	-75.70731	19.5	7.25	4.0	
45.422157	-75.70697	18.9	6.75	4.0	
45.42242	-75.70679	18.9	6.25	4.0	
45.422626	-75.70664	18.6	5.75	4.0	
45.422768	-75.706505	18.8	3.75	6.0	
45.422783	-75.70642	19.4	3.0	4.0	
45.422874	-75.70615	20.2	5.25	4.0	
45.42299	-75.70579	20.2	6.0	4.0	
45.423042	-75.70541	20.1	6.25	4.0	
45.423115	-75.705	20.7	6.75	4.0	
45.42322	-75.70455	21.8	7.25	4.0	
45.42337	-75.704124	22.1	7.25	4.0	
45.423534	-75.703735	22.0	7.0	4.0	
45.423668	-75.70337	22.1	6.5	5.0	
45.42378	-75.702965	22.1	6.5	4.0	
45.42392	-75.70262	22.7	6.0	4.0	
45.424114	-75.702385	22.2	6.25	4.0	
45.42442	-75.7023	21.6	6.5	3.0	
45.42472	-75.702225	21.8	6.25	4.0	
45.42501	-75.70215	21.6	6.5	4.0	
45.42532	-75.702095	22.0	6.5	3.0	
45.425583	-75.70198	19.8	6.25	4.0	
45.42584	-75.70175	20.1	6.5	5.0	
45.42606	-75.701454	20.3	6.75	5.0	
45.426216	-75.701195	20.1	6.25	5.0	
45.426357	-75.700966	21.5	6.0	4.0	
45.42651	-75.700615	21.9	6.75	4.0	
45.426567	-75.700165	22.7	6.75	4.0	
45.426594	-75.69979	23.5	6.0	4.0	
45.426586	-75.69944	22.9	5.0	4.0	
45.42656	-75.69918	23.4	3.75	4.0	
45.42654	-75.69896	24.1	3.5	5.0	
45.426464	-75.69876	24.6	3.75	4.0	
45.426346	-75.698524	24.3	4.75	4.0	
45.426205	-75.69828	24.0	4.5	4.0	
45.42611	-75.69812	24.0	2.75	5.0	
45.426083	-75.69799	24.6	2.5	4.0	
45.4261	-75.69783	24.6	2.75	5.0	
45.426056	-75.69771	25.3	2.25	4.0	
45.426	-75.6976	24.8	1.75	4.0	
45.426	-75.6976	24.8	1.75	4.0	
45.426	-75.6976	24.8	1.75	4.0	
45.426	-75.6976	24.8	1.75	4.0	
45.426	-75.6976	24.8	1.75	4.0	
45.426	-75.6976	24.8	1.75	4.0	
45.426	-75.6976	24.8	1.75	4.0	
45.426	-75.6976	24.8	1.75	4.0	
45.426033	-75.69765	33.7	0.75	3.0	
45.426033	-75.69765	33.7	0.75	3.0	
45.426033	-75.69765	33.7	0.75	3.0	
45.426033	-75.69765	33.7	0.75	3.0	
45.426033	-75.69765	33.7	0.75	3.0	
45.426033	-75.69765	33.7	0.75	3.0	
45.426033	-75.69765	33.7	0.75	3.0	
45.426033	-75.69765	33.7	0.75	3.0	
45.426033	-75.69765	33.7	0.75	3.0	
45.426033	-75.69765	33.7	0.75	3.0	
45.426033	-75.69765	33.7	0.75	3.0	
45.426033	-75.69765	33.7	0.75	3.0	
45.426033	-75.69765	33.7	0.75	3.0	
45.426033	-75.69765	33.7	0.75	3.0	
45.426033	-75.69765	33.7	0.75	3.0	
45.426033	-75.69765	33.7	0.75	3.0	
45.426033	-75.69765	33.7	0.75	3.0	
45.426033	-75.69765	33.7	0.75	3.0	
45.426033	-75.69765	33.7	0.75	3.0	
45.426033	-75.69765	33.7	0.75	3.0	
45.426033	-75.69765	33.7	0.75	3.0	
45.426033	-75.69765	33.7	0.75	3.0	
