0.0	0.0	0.0	0.0	0.0	
45.428635	-75.72864	-5.6	0.0	14.0	
45.428825	-75.72843	0.8	1.5	5.0	
45.428825	-75.72843	0.8	1.5	5.0	
45.428864	-75.728386	4.7	1.5811388	5.0	
45.428864	-75.728386	4.7	1.5811388	5.0	
45.428864	-75.728386	4.7	1.5811388	5.0	
45.428844	-75.728325	5.4	1.5	7.0	
45.42865	-75.72821	8.2	4.7434163	7.0	
45.428345	-75.72813	12.4	5.2201533	7.0	
45.428143	-75.728	14.5	4.506939	7.0	
45.427944	-75.72787	15.3	4.2720017	7.0	
45.427795	-75.727745	17.3	3.354102	7.0	
45.4276	-75.72757	16.9	4.0388737	5.0	
45.427425	-75.72749	20.1	3.5794554	5.0	
45.4273	-75.72742	21.3	2.5	4.0	
45.427254	-75.72724	20.9	2.304886	4.0	
45.427094	-75.72711	23.0	4.0388737	4.0	
45.426888	-75.72701	27.4	4.2720017	4.0	
45.426704	-75.72691	26.9	4.0388737	4.0	
45.426544	-75.726814	26.6	4.2720017	4.0	
45.426357	-75.72672	26.7	4.0388737	4.0	
45.42616	-75.72668	27.2	4.0388737	3.0	
45.42598	-75.72656	25.5	3.8078866	4.0	
45.425938	-75.72629	18.6	4.506939	4.0	
45.42599	-75.725746	15.3	8.385255	3.0	
45.426132	-75.72533	13.8	6.670832	3.0	
45.426258	-75.725044	15.3	4.7434163	3.0	
45.42634	-75.72481	15.4	4.2720017	4.0	
45.426388	-75.72455	16.0	4.2720017	4.0	
45.426456	-75.72425	16.5	4.9812145	4.0	
45.42642	-75.72408	17.9	3.132491	4.0	
45.42624	-75.724106	20.1	4.0388737	6.0	
45.426044	-75.724045	21.2	4.506939	6.0	
45.425865	-75.72388	24.5	4.7434163	5.0	
45.425564	-75.72364	22.1	7.1589108	5.0	
45.425358	-75.72348	21.4	5.4600825	9.0	
45.425175	-75.723404	27.6	4.506939	9.0	
45.42499	-75.72323	24.7	4.7434163	7.0	
45.424816	-75.72309	25.7	4.2720017	4.0	
45.42468	-75.72298	25.9	3.354102	3.0	
45.424633	-75.72297	24.6	1.677051	4.0	
45.42455	-75.72297	24.3	2.9154758	5.0	
45.424458	-75.72282	25.7	3.354102	5.0	
45.424503	-75.722374	26.1	5.2201533	6.0	
45.424576	-75.72198	26.7	5.942432	9.0	
45.424637	-75.72163	25.5	4.7434163	13.0	
45.4246	-75.72129	25.2	4.9812145	16.0	
45.42462	-75.720955	24.2	4.7434163	16.0	
45.4247	-75.72058	23.1	5.4600825	14.0	
45.42478	-75.72031	23.6	4.7434163	14.0	
45.424877	-75.7201	25.3	3.132491	15.0	
45.424767	-75.71997	28.4	2.5	8.0	
45.42472	-75.719955	28.4	1.5	7.0	
45.42472	-75.719955	28.4	1.5	7.0	
45.42472	-75.719955	28.4	1.5	7.0	
45.4247	-75.719894	27.1	1.9525625	6.0	
45.4247	-75.719894	27.1	1.9525625	6.0	
45.42468	-75.719826	27.2	2.5	7.0	
45.424633	-75.71969	27.2	2.304886	8.0	
45.424522	-75.71946	31.9	3.5794554	6.0	
45.424557	-75.71921	30.1	3.5794554	6.0	
45.42452	-75.71891	26.7	4.506939	4.0	
45.424473	-75.718605	25.2	4.7434163	4.0	
45.424442	-75.71822	23.9	5.700877	3.0	
45.424465	-75.717865	22.3	5.4600825	4.0	
45.42449	-75.71754	22.6	4.9812145	4.0	
45.424522	-75.71716	21.2	5.942432	4.0	
45.424545	-75.71678	20.0	5.4600825	8.0	
45.424553	-75.716484	20.6	4.506939	7.0	
45.424576	-75.716095	17.0	6.1846585	7.0	
45.424583	-75.71575	17.3	5.4600825	6.0	
45.424553	-75.71535	17.0	5.942432	6.0	
45.424515	-75.714874	17.8	7.4035463	7.0	
45.424496	-75.7144	18.8	6.42748	7.0	
45.424496	-75.7144	18.8	6.42748	7.0	
45.424404	-75.713905	18.4	5.25	13.0	
45.424274	-75.71355	21.2	2.75	6.0	
45.42422	-75.7134	20.5	2.0	5.0	
45.42426	-75.71318	18.4	3.75	5.0	
45.424427	-75.71284	15.7	5.0	4.0	
