45.428925	-75.72844	20.5	0.0	6.0	
45.428925	-75.72844	20.5	0.0	6.0	
45.428925	-75.72844	20.5	0.0	6.0	
45.42885	-75.72842	20.6	1.0	5.0	
45.428925	-75.72832	22.6	1.75	4.0	
45.429016	-75.728455	24.7	3.25	4.0	
45.429157	-75.728676	25.7	4.0	4.0	
45.42935	-75.72881	25.4	4.75	4.0	
45.42963	-75.72881	26.7	4.75	4.0	
45.429836	-75.72874	26.6	4.75	4.0	
45.429996	-75.72874	24.2	3.25	4.0	
45.429996	-75.72874	24.2	3.25	4.0	
45.429996	-75.72874	24.2	3.25	4.0	
45.429996	-75.72874	24.2	3.25	4.0	
45.429996	-75.72874	24.2	3.25	4.0	
45.429996	-75.72874	24.2	3.25	4.0	
45.429996	-75.72874	24.2	3.25	4.0	
45.43005	-75.72873	26.9	1.5	4.0	
45.430313	-75.72915	21.5	4.5	4.0	
45.430374	-75.729454	25.3	4.5	4.0	
45.430458	-75.7298	27.5	4.75	4.0	
45.43054	-75.73015	29.5	5.0	4.0	
45.430622	-75.730484	30.2	5.25	4.0	
45.4307	-75.7308	31.6	4.75	4.0	
45.4307	-75.7308	31.6	4.75	4.0	
45.43086	-75.73139	33.3	4.75	4.0	
45.43096	-75.73172	35.4	5.5	4.0	
45.43104	-75.73202	35.1	4.75	4.0	
45.431164	-75.732254	36.5	4.25	4.0	
45.43125	-75.73252	37.6	4.5	4.0	
45.431347	-75.73277	38.2	4.25	4.0	
45.43142	-75.73303	39.4	4.0	4.0	
45.431664	-75.73309	33.2	4.25	4.0	
45.431892	-75.733055	34.9	5.0	4.0	
45.432125	-75.73294	37.6	5.75	4.0	
45.43241	-75.73304	39.2	6.5	4.0	
45.432716	-75.73313	40.5	6.5	4.0	
45.432972	-75.733116	40.7	5.75	4.0	
45.433258	-75.733116	41.7	6.25	4.0	
45.433445	-75.733185	42.1	5.0	4.0	
45.433643	-75.73317	42.7	4.25	4.0	
45.433857	-75.73324	44.3	4.5	5.0	
45.43411	-75.73324	43.2	4.5	5.0	
45.434303	-75.73328	40.9	3.25	4.0	
45.434402	-75.73327	41.4	2.0	4.0	
45.434505	-75.73324	40.7	2.5	4.0	
45.4347	-75.73325	38.9	4.25	4.0	
45.434933	-75.733284	39.6	4.75	4.0	
45.43513	-75.733246	42.1	4.5	4.0	
45.43535	-75.73314	42.9	5.0	5.0	
45.435596	-75.733025	42.1	5.5	4.0	
45.435837	-75.732956	41.3	4.75	5.0	
45.436028	-75.733	39.6	4.0	4.0	
45.436237	-75.733	39.0	3.75	5.0	
45.43645	-75.733	37.7	4.25	5.0	
45.436672	-75.732994	39.7	4.25	4.0	
45.43696	-75.73307	40.2	5.25	4.0	
45.437206	-75.7331	41.5	5.0	4.0	
45.43749	-75.733055	41.3	6.5	4.0	
45.437748	-75.73301	41.7	5.5	6.0	
45.437992	-75.73295	42.0	5.0	5.0	
45.43821	-75.73304	43.8	4.5	4.0	
45.438416	-75.73301	43.7	4.5	4.0	
45.43861	-75.73302	42.6	4.0	4.0	
45.438736	-75.732895	43.9	2.75	4.0	
45.43877	-75.73263	45.7	2.75	4.0	
45.438793	-75.732544	46.1	1.0	4.0	
45.438793	-75.732544	46.1	1.0	4.0	
45.438793	-75.732544	46.1	1.0	4.0	
45.438763	-75.73249	47.1	0.0	4.0	
45.438763	-75.73249	47.1	0.0	4.0	
45.438763	-75.73249	47.1	0.0	4.0	
45.438763	-75.73249	47.1	0.0	4.0	
45.438763	-75.73249	47.1	0.0	4.0	
45.438766	-75.73252	48.0	0.0	3.0	
45.438766	-75.73252	48.0	0.0	3.0	
